mSigma,ObservedIntens,ObservedM_z,calc_M_z,errMDa,errPpm,sumFormula,C,H,N,O,S,H1,HCraito,OCraito,CN2,dbe_o,NSP,abserrPpm,sumintens,relativeintens,avemass,aimod,dbe,nosc,kmdch2,nkmch2,kmdh2,nkmh2,kmdh2o,nkmh2o,kmdo,nkmo,kmdcoo,nkmcoo
534.02,3721047,518.251249,518.250789,-0.461,-0.889,C26 H36 N3 O8,26,36,3,8,0,37,1.423076923,0.307692308,57,2,3,0.889,1.4779E+11,2.51779E-05,447.7206444,0.157894737,10,-0.461538462,0.327894461,518,3.773036986,514,0.053216987,518,0.415547941,518,0.37061508,518
540.72,4259682,518.275845,518.275941,0.096,0.185,C28 H40 N O8,28,40,1,8,0,41,1.464285714,0.285714286,59,1,1,0.185,1.4779E+11,2.88225E-05,447.7206444,0.173913043,9,-0.785714286,0.302770546,518,3.748080272,514,0.028079741,518,0.440707937,518,0.395772896,518
135.69,76126448,519.150852,519.1508,-0.053,-0.101,C25 H27 O12,25,27,0,12,0,28,1.12,0.48,52,0,0,0.101,1.4779E+11,0.000515098,447.7206444,0.315789474,12,-0.16,0.428888421,519,3.880013891,515,0.153733933,519,0.315845067,519,0.270834174,519
565.02,10660085,519.161918,519.162033,0.115,0.222,C24 H27 N2 O11,24,27,2,11,0,28,1.166666667,0.458333333,52,1,2,0.222,1.4779E+11,7.21298E-05,447.7206444,0.272727273,12,0,0.417667964,519,3.868868107,515,0.142507523,519,0.327081638,519,0.282069771,519
419.04,22927650,519.263407,519.263328,-0.079,-0.152,C25 H43 O9 S,25,43,0,9,1,44,1.76,0.36,52,-5,1,0.152,1.4779E+11,0.000155136,447.7206444,-0.076923077,4,-0.96,0.316486071,519,3.768359586,515,0.041271942,519,0.428408841,519,0.383388192,519
300.73,10926386,519.296357,519.296342,-0.015,-0.03,C29 H43 O8,29,43,0,8,0,44,1.517241379,0.275862069,60,0,0,0.03,1.4779E+11,7.39317E-05,447.7206444,0.16,8,-0.965517241,0.283508935,519,3.735601915,515,0.008277308,519,0.461433337,519,0.416409825,519
208.32,23346346,521.275631,521.275606,-0.024,-0.047,C28 H41 O9,28,41,0,9,0,42,1.5,0.321428571,58,-1,0,0.047,1.4779E+11,0.000157969,447.7206444,0.14893617,8,-0.857142857,0.306454999,521,3.771705405,517,0.030174345,521,0.441326572,521,0.396131456,521
550.1,7240890,521.31206,521.311992,-0.068,-0.13,C29 H45 O8,29,45,0,8,0,46,1.586206897,0.275862069,60,-1,0,0.13,1.4779E+11,4.89943E-05,447.7206444,0.12,7,-1.034482759,0.270109627,521,3.735601915,517,0.006190311,521,0.477724139,521,0.432525869,521
-1000,4947156,521.369533,521.369507,-0.026,-0.05,C27 H53 O9,27,53,0,9,0,54,2,0.333333333,56,-8,0,0.05,1.4779E+11,3.34742E-05,447.7206444,-0.155555556,1,-1.333333333,0.212658849,521,3.678533476,517,0.063671573,521,0.535257424,522,0.490054167,521
500.5,3314227,522.164581,522.16507,0.489,0.937,C21 H32 N O12 S,21,32,1,12,1,33,1.571428571,0.571428571,45,-6,2,0.937,1.4779E+11,2.24252E-05,447.7206444,-0.153846154,6,-0.19047619,0.417984182,522,3.889147421,518,0.141232105,522,0.331073344,522,0.285801111,522
500.44,3340852,522.165422,522.16507,-0.352,-0.674,C21 H32 N O12 S,21,32,1,12,1,33,1.571428571,0.571428571,45,-6,2,0.674,1.4779E+11,2.26053E-05,447.7206444,-0.153846154,6,-0.19047619,0.417984182,522,3.889147421,518,0.141232105,522,0.331073344,522,0.285801111,522
511.79,4567650,522.271021,522.270855,-0.166,-0.317,C27 H40 N O9,27,40,1,9,0,41,1.518518519,0.333333333,57,-1,1,0.317,1.4779E+11,3.09063E-05,447.7206444,0.11627907,8,-0.740740741,0.312317302,522,3.784183762,518,0.035509158,522,0.436891975,522,0.39161057,522
485.24,6965224,523.160135,523.160319,0.184,0.352,C20 H31 N2 O12 S,20,31,2,12,1,32,1.6,0.6,44,-6,3,0.352,1.4779E+11,4.71291E-05,447.7206444,-0.272727273,6,0,0.423846486,523,3.901625778,519,0.146566918,523,0.326638747,523,0.281280225,523
469.55,10690593,523.29129,523.291257,-0.033,-0.064,C28 H43 O9,28,43,0,9,0,44,1.571428571,0.321428571,58,-2,0,0.064,1.4779E+11,7.23362E-05,447.7206444,0.106382979,7,-0.928571429,0.293054692,523,3.771704413,519,0.015705726,523,0.457618374,523,0.4122485,523
66.97,10289194,523.312386,523.312386,0,-0.001,C25 H47 O11,25,47,0,11,0,48,1.92,0.44,52,-9,0,0.001,1.4779E+11,6.96202E-05,447.7206444,-0.179487179,2,-1.04,0.271949285,523,3.750739464,519,0.00541088,523,0.478754092,523,0.433382385,523
501.28,3365284,524.180191,524.18072,0.529,1.01,C21 H34 N O12 S,21,34,1,12,1,35,1.666666667,0.571428571,45,-7,2,1.01,1.4779E+11,2.27707E-05,447.7206444,-0.230769231,5,-0.285714286,0.404584875,524,3.889147421,520,0.126764485,524,0.347364147,524,0.301917155,524
463.65,4319682,524.250135,524.25012,-0.015,-0.029,C26 H38 N O10,26,38,1,10,0,39,1.5,0.384615385,55,-2,1,0.029,1.4779E+11,2.92284E-05,447.7206444,0.1,8,-0.615384615,0.335262367,524,3.82028626,520,0.057405195,524,0.41678621,524,0.371333201,524
360.62,12776242,525.103799,525.10385,0.051,0.097,C26 H21 O12,26,21,0,12,0,22,0.846153846,0.461538462,54,4,0,0.097,1.4779E+11,8.64484E-05,447.7206444,0.5,16,0.076923077,0.48248565,525,3.973184829,521,0.204175993,525,0.270787622,525,0.225260594,525
569.03,6779709,525.128745,525.12835,-0.394,-0.751,C20 H29 O14 S,20,29,0,14,1,30,1.5,0.7,42,-8,1,0.751,1.4779E+11,4.58738E-05,447.7206444,-0.166666667,6,0,0.458013007,525,3.948875053,521,0.179690365,525,0.295295411,525,0.249766258,525
157.62,15336313,525.270549,525.270521,-0.028,-0.053,C27 H41 O10,27,41,0,10,0,42,1.555555556,0.37037037,56,-3,0,0.053,1.4779E+11,0.000103771,447.7206444,0.090909091,7,-0.814814815,0.316000756,525,3.807807903,521,0.037602763,525,0.437511609,525,0.39197013,525
180.41,11494274,525.291776,525.29165,-0.126,-0.24,C24 H45 O12,24,45,0,12,0,46,1.916666667,0.5,50,-10,0,0.24,1.4779E+11,7.77742E-05,447.7206444,-0.222222222,2,-0.916666667,0.294895349,525,3.786842954,521,0.016486157,525,0.458647326,525,0.413104015,525
496.66,6106331,526.099328,526.099099,-0.229,-0.436,C25 H20 N O12,25,20,1,12,0,21,0.84,0.48,53,4,1,0.436,1.4779E+11,4.13175E-05,447.7206444,0.5,16,0.24,0.488347954,526,3.985663186,522,0.209510807,526,0.266353025,526,0.220739708,526
546.12,4728448,527.094425,527.094348,-0.077,-0.146,C24 H19 N2 O12,24,19,2,12,0,20,0.833333333,0.5,52,4,2,0.146,1.4779E+11,3.19943E-05,447.7206444,0.5,16,0.416666667,0.494210258,527,3.998141542,523,0.21484562,527,0.261918428,527,0.216218822,527
435.6,17811138,527.249787,527.249786,-0.001,-0.002,C26 H39 O11,26,39,0,11,0,40,1.538461538,0.423076923,54,-4,0,0.002,1.4779E+11,0.000120516,447.7206444,0.073170732,7,-0.692307692,0.338945821,527,3.843910401,523,0.0594988,527,0.417405844,527,0.371692761,527
-1000,4462289,527.286325,527.286171,-0.154,-0.292,C27 H43 O10,27,43,0,10,0,44,1.62962963,0.37037037,56,-4,0,0.292,1.4779E+11,3.01934E-05,447.7206444,0.045454545,6,-0.888888889,0.302601449,527,3.807807903,523,0.023135143,527,0.453802412,527,0.408086174,527
589.49,3836397,529.195532,529.196036,0.504,0.952,C21 H37 O13 S,21,37,0,13,1,38,1.80952381,0.619047619,44,-10,1,0.952,1.4779E+11,2.59584E-05,447.7206444,-0.333333333,3,-0.476190476,0.394869021,529,3.912771563,525,0.11439047,529,0.364274584,529,0.318392758,529
521.32,4860403,529.211092,529.211292,0.2,0.378,C25 H37 O10 S,25,37,0,10,1,38,1.52,0.4,52,-3,1,0.378,1.4779E+11,3.28871E-05,447.7206444,0.052631579,7,-0.64,0.379630056,529,3.897634014,525,0.099143419,529,0.379535434,529,0.333652286,529
369.07,19229178,529.229097,529.22905,-0.047,-0.088,C25 H37 O12,25,37,0,12,0,38,1.52,0.48,52,-5,0,0.088,1.4779E+11,0.000130111,447.7206444,0.052631579,7,-0.56,0.361891885,529,3.880013891,525,0.081395836,529,0.397299079,529,0.351414392,529
550.61,6144522,529.265518,529.265436,-0.082,-0.156,C26 H41 O11,26,41,0,11,0,42,1.615384615,0.423076923,54,-5,0,0.156,1.4779E+11,4.15759E-05,447.7206444,0.024390244,6,-0.769230769,0.325546514,529,3.843910401,525,0.04503118,529,0.433696647,529,0.387808805,529
508.57,7187742,531.191027,531.190557,-0.47,-0.885,C24 H35 O11 S,24,35,0,11,1,36,1.5,0.458333333,50,-4,1,0.885,1.4779E+11,4.86347E-05,447.7206444,0.028571429,7,-0.5,0.402575121,531,3.933736512,527,0.121039457,531,0.359429669,531,0.313374917,531
521.26,14527780,531.208301,531.208315,0.013,0.025,C24 H35 O13,24,35,0,13,0,36,1.5,0.541666667,50,-6,0,0.025,1.4779E+11,9.82999E-05,447.7206444,0.028571429,7,-0.416666667,0.38483695,531,3.916116389,527,0.103291873,531,0.377193314,531,0.331137023,531
372.08,6317364,531.244949,531.2447,-0.248,-0.468,C25 H39 O12,25,39,0,12,0,40,1.6,0.48,52,-6,0,0.468,1.4779E+11,4.27454E-05,447.7206444,0,6,-0.64,0.348492578,531,3.880013891,527,0.066928217,531,0.413589882,531,0.367530435,531
130.69,20041046,531.332806,531.332727,-0.079,-0.148,C31 H47 O7,31,47,0,7,0,48,1.548387097,0.225806452,64,1,0,0.148,1.4779E+11,0.000135605,447.7206444,0.163636364,8,-1.096774194,0.26056387,531,3.792670354,527,0.021047146,531,0.501644867,532,0.455577788,531
629.79,3319478,532.203671,532.203564,-0.107,-0.201,C23 H34 N O13,23,34,1,13,0,35,1.52173913,0.565217391,49,-6,1,0.201,1.4779E+11,2.24607E-05,447.7206444,-0.032258065,7,-0.260869565,0.390699254,532,3.928594746,528,0.108626687,532,0.372758717,532,0.326616137,532
137.03,12165233,533.311976,533.311992,0.016,0.029,C30 H45 O8,30,45,0,8,0,46,1.533333333,0.266666667,62,0,0,0.029,1.4779E+11,8.23141E-05,447.7206444,0.153846154,8,-1,0.283508935,533,3.828772852,529,0.000848891,533,0.481539102,533,0.435300419,533
188.4,16102269,535.29132,535.291257,-0.064,-0.119,C29 H43 O9,29,43,0,9,0,44,1.517241379,0.310344828,60,-1,0,0.119,1.4779E+11,0.000108953,447.7206444,0.142857143,8,-0.896551724,0.306454,535,3.86487535,531,0.022744928,535,0.461433337,535,0.41502305,535
546.7,4162444,535.327943,535.327642,-0.301,-0.563,C30 H47 O8,30,47,0,8,0,48,1.6,0.266666667,62,-1,0,0.563,1.4779E+11,2.81645E-05,447.7206444,0.115384615,7,-1.066666667,0.270109627,535,3.828772852,531,0.013618729,535,0.497829904,535,0.451416463,535
567.06,3507396,536.131283,536.131067,-0.216,-0.402,C26 H22 N3 O10,26,22,3,10,0,23,0.884615385,0.384615385,57,7,3,0.402,1.4779E+11,2.37322E-05,447.7206444,0.5,17,0.230769231,0.467581739,536,4.031585841,532,0.18342756,536,0.301510324,536,0.255027225,536
494.05,3777792,536.286574,536.286506,-0.069,-0.128,C28 H42 N O9,28,42,1,9,0,43,1.535714286,0.321428571,59,-1,1,0.128,1.4779E+11,2.55618E-05,447.7206444,0.111111111,8,-0.785714286,0.312316304,536,3.877353707,532,0.028079741,536,0.45699874,536,0.410502164,536
71.97,24385146,537.270527,537.270521,-0.006,-0.011,C28 H41 O10,28,41,0,10,0,42,1.5,0.357142857,58,-2,0,0.011,1.4779E+11,0.000164998,447.7206444,0.130434783,8,-0.785714286,0.329400064,537,3.900978841,533,0.044641964,537,0.441326572,537,0.394744681,537
520.48,7132809,537.306988,537.306907,-0.082,-0.152,C29 H45 O9,29,45,0,9,0,46,1.586206897,0.310344828,60,-2,0,0.152,1.4779E+11,4.8263E-05,447.7206444,0.102040816,7,-0.965517241,0.293054692,537,3.86487535,533,0.008277308,537,0.477724139,537,0.431139094,537
-1000,7841425,537.328075,537.328036,-0.04,-0.074,C26 H49 O11,26,49,0,11,0,50,1.923076923,0.423076923,54,-9,0,0.074,1.4779E+11,5.30578E-05,447.7206444,-0.170731707,2,-1.076923077,0.271949285,537,3.843910401,533,0.012839297,537,0.498859856,537,0.452272979,537
489.47,3375473,539.268422,539.268413,-0.009,-0.017,C28 H43 O8 S,28,43,0,8,1,44,1.571428571,0.285714286,58,-1,1,0.017,1.4779E+11,2.28396E-05,447.7206444,0.086956522,7,-0.928571429,0.333738928,539,3.918598963,535,0.047921928,539,0.439853729,539,0.393098618,539
257.3,9841016,539.286277,539.286171,-0.106,-0.196,C28 H43 O10,28,43,0,10,0,44,1.571428571,0.357142857,58,-3,0,0.196,1.4779E+11,6.65877E-05,447.7206444,0.086956522,7,-0.857142857,0.316000756,539,3.900978841,535,0.030174345,539,0.457617374,539,0.410860724,539
-1000,10733952,539.307469,539.307301,-0.169,-0.312,C25 H47 O12,25,47,0,12,0,48,1.92,0.48,52,-10,0,0.312,1.4779E+11,7.26296E-05,447.7206444,-0.210526316,2,-0.96,0.29489435,539,3.880012899,535,0.00905674,539,0.478754092,539,0.43199561,539
498.88,5329631,540.245247,540.245035,-0.213,-0.394,C26 H38 N O11,26,38,1,11,0,39,1.5,0.423076923,55,-3,1,0.394,1.4779E+11,3.60621E-05,447.7206444,0.076923077,8,-0.538461538,0.358207432,540,3.949559695,536,0.071872815,540,0.41678621,540,0.369946426,540
581.92,3761235,541.248006,541.247678,-0.329,-0.607,C27 H41 O9 S,27,41,0,9,1,42,1.555555556,0.333333333,56,-2,1,0.607,1.4779E+11,2.54498E-05,447.7206444,0.069767442,7,-0.814814815,0.356683993,541,3.954701461,537,0.069817965,541,0.419747964,541,0.372821249,541
320.81,11668569,541.265512,541.265436,-0.076,-0.14,C27 H41 O11,27,41,0,11,0,42,1.555555556,0.407407407,56,-4,0,0.14,1.4779E+11,7.89535E-05,447.7206444,0.069767442,7,-0.740740741,0.338945821,541,3.937081339,537,0.052070382,541,0.437511609,541,0.390583355,541
522.35,15441649,543.077976,543.078029,0.053,0.097,C25 H19 O14,25,19,0,14,0,20,0.8,0.56,52,2,0,0.097,1.4779E+11,0.000104483,447.7206444,0.5,16,0.32,0.528376779,542,4.138561754,539,0.240540649,543,0.250680857,543,0.203595449,543
520.71,4960039,543.227507,543.226942,-0.564,-1.039,C26 H39 O10 S,26,39,0,10,1,40,1.538461538,0.384615385,54,-3,1,1.039,1.4779E+11,3.35613E-05,447.7206444,0.05,7,-0.692307692,0.379630056,543,3.990804951,539,0.091715002,543,0.399641198,543,0.35254288,543
440.22,14065453,543.244702,543.2447,-0.002,-0.003,C26 H39 O12,26,39,0,12,0,40,1.538461538,0.461538462,54,-5,0,0.003,1.4779E+11,9.51717E-05,447.7206444,0.05,7,-0.615384615,0.361891885,543,3.973184829,539,0.073967419,543,0.417404844,543,0.370304986,543
555.75,4527931,543.281195,543.281086,-0.109,-0.201,C27 H43 O11,27,43,0,11,0,44,1.62962963,0.407407407,56,-5,0,0.201,1.4779E+11,3.06375E-05,447.7206444,0.023255814,6,-0.814814815,0.325546514,543,3.937081339,539,0.037602763,543,0.453802412,543,0.406699399,543
389.09,5414729,543.320754,543.320843,0.089,0.164,C25 H51 O10 S,25,51,0,10,1,52,2.08,0.4,52,-10,1,0.164,1.4779E+11,3.66379E-05,447.7206444,-0.315789474,0,-1.2,0.285833907,543,3.897633022,539,0.002130916,543,0.493572051,543,0.446465591,543
-1000,6483789,543.332846,543.332727,-0.118,-0.218,C32 H47 O7,32,47,0,7,0,48,1.5,0.21875,66,2,0,0.218,1.4779E+11,4.38715E-05,447.7206444,0.192982456,9,-1.0625,0.273963177,543,3.885841292,539,0.014007945,543,0.505459829,544,0.458352339,543
558.52,7708760,544.07321,544.073278,0.068,0.124,C24 H18 N O14,24,18,1,14,0,19,0.791666667,0.583333333,51,2,1,0.124,1.4779E+11,5.21601E-05,447.7206444,0.5,16,0.5,0.534239083,543,4.151040111,540,0.245875463,544,0.24624626,544,0.199074563,544
531.49,13160947,545.224006,545.223965,-0.041,-0.076,C25 H37 O13,25,37,0,13,0,38,1.52,0.52,52,-6,0,0.076,1.4779E+11,8.90515E-05,447.7206444,0.027027027,7,-0.48,0.38483695,545,4.009287327,541,0.095863456,545,0.397299079,545,0.350027617,545
586.03,5042689,545.260352,545.26035,-0.002,-0.004,C26 H41 O12,26,41,0,12,0,42,1.615384615,0.461538462,54,-6,0,0.004,1.4779E+11,3.41206E-05,447.7206444,0,6,-0.692307692,0.348492578,545,3.973184829,541,0.059499799,545,0.433695646,545,0.386421029,545
462.01,7599277,547.203407,547.203229,-0.178,-0.325,C24 H35 O14,24,35,0,14,0,36,1.5,0.583333333,50,-7,0,0.325,1.4779E+11,5.14193E-05,447.7206444,0,7,-0.333333333,0.407783014,547,4.045390817,543,0.117760492,547,0.377192314,547,0.329749247,547
37.42,17056984,547.327695,547.327642,-0.053,-0.098,C31 H47 O8,31,47,0,8,0,48,1.548387097,0.258064516,64,0,0,0.098,1.4779E+11,0.000115413,447.7206444,0.148148148,8,-1.032258065,0.283508935,547,3.92194379,543,0.006579527,547,0.501644867,548,0.454191013,547
172.47,17205124,549.306947,549.306907,-0.04,-0.073,C30 H45 O9,30,45,0,9,0,46,1.533333333,0.3,62,-1,0,0.073,1.4779E+11,0.000116416,447.7206444,0.137254902,8,-0.933333333,0.306454,549,3.958046288,545,0.01531651,549,0.481539102,549,0.433913644,549
621.91,6479340,551.119762,551.1195,-0.262,-0.476,C28 H23 O12,28,23,0,12,0,24,0.857142857,0.428571429,58,5,0,0.476,1.4779E+11,4.38414E-05,447.7206444,0.5,17,0,0.495884957,551,4.159526704,547,0.203786777,551,0.294708349,551,0.246925738,551
245.21,18958884,551.286198,551.286171,-0.027,-0.049,C29 H43 O10,29,43,0,10,0,44,1.517241379,0.344827586,60,-2,0,0.049,1.4779E+11,0.000128282,447.7206444,0.125,8,-0.827586207,0.329400064,551,3.994149778,547,0.037213547,551,0.461432336,551,0.413635275,551
549.8,6255152,551.322641,551.322557,-0.084,-0.152,C30 H47 O9,30,47,0,9,0,48,1.6,0.3,62,-2,0,0.152,1.4779E+11,4.23245E-05,447.7206444,0.098039216,7,-1,0.293054692,551,3.958046288,547,0.000848891,551,0.497829904,551,0.450029688,551
50.93,14461495,551.343802,551.343686,-0.116,-0.211,C27 H51 O11,27,51,0,11,0,52,1.925925926,0.407407407,56,-9,0,0.211,1.4779E+11,9.78514E-05,447.7206444,-0.162790698,2,-1.111111111,0.271949285,551,3.937081339,547,0.020267715,551,0.518965621,552,0.471163573,551
535.68,3357518,552.175412,552.175635,0.223,0.404,C22 H34 N O13 S,22,34,1,13,1,35,1.590909091,0.590909091,47,-7,2,0.404,1.4779E+11,2.27181E-05,447.7206444,-0.185185185,6,-0.181818182,0.440929247,552,4.111591794,548,0.148271306,552,0.351179109,552,0.30330493,552
544.39,3924849,552.281197,552.28142,0.223,0.403,C28 H42 N O10,28,42,1,10,0,43,1.535714286,0.357142857,59,-2,1,0.403,1.4779E+11,2.65569E-05,447.7206444,0.090909091,8,-0.714285714,0.335262367,552,4.006628135,548,0.04254836,552,0.45699774,552,0.409114389,552
184.3,26733752,553.265478,553.265436,-0.043,-0.077,C28 H41 O11,28,41,0,11,0,42,1.5,0.392857143,58,-3,0,0.077,1.4779E+11,0.00018089,447.7206444,0.111111111,8,-0.714285714,0.352345128,553,4.030252276,549,0.059109584,553,0.441326572,553,0.393357906,553
584.4,9387204,553.301783,553.301821,0.038,0.069,C29 H45 O10,29,45,0,10,0,46,1.586206897,0.344827586,60,-3,0,0.069,1.4779E+11,6.3517E-05,447.7206444,0.083333333,7,-0.896551724,0.316000756,553,3.994149778,549,0.022745927,553,0.477723139,553,0.429751318,553
321.41,7761099,553.323024,553.322951,-0.073,-0.132,C26 H49 O12,26,49,0,12,0,50,1.923076923,0.461538462,54,-10,0,0.132,1.4779E+11,5.25143E-05,447.7206444,-0.2,2,-1,0.29489435,553,3.973183836,549,0.001628322,553,0.498859856,553,0.450886204,553
627.93,4434432,554.260773,554.260685,-0.088,-0.159,C27 H40 N O11,27,40,1,11,0,41,1.518518519,0.407407407,57,-3,1,0.159,1.4779E+11,3.00049E-05,447.7206444,0.073170732,8,-0.592592593,0.358207432,554,4.042730633,550,0.064444397,554,0.436891975,554,0.38883702,554
165.41,10334028,555.281157,555.281086,-0.071,-0.128,C28 H43 O11,28,43,0,11,0,44,1.571428571,0.392857143,58,-4,0,0.128,1.4779E+11,6.99236E-05,447.7206444,0.066666667,7,-0.785714286,0.338945821,555,4.030252276,551,0.044641964,555,0.457617374,555,0.409473949,555
586.35,3787907,556.240411,556.239949,-0.462,-0.831,C26 H38 N O12,26,38,1,12,0,39,1.5,0.461538462,55,-4,1,0.831,1.4779E+11,2.56303E-05,447.7206444,0.052631579,8,-0.461538462,0.381153496,556,4.078834123,552,0.086341433,556,0.41678521,556,0.36855865,556
157.39,10895818,557.260441,557.26035,-0.091,-0.163,C27 H41 O12,27,41,0,12,0,42,1.555555556,0.444444444,56,-5,0,0.163,1.4779E+11,7.37248E-05,447.7206444,0.047619048,7,-0.666666667,0.361891885,557,4.066355766,553,0.066539001,557,0.437510609,557,0.38919558,557
475.34,4602326,557.296768,557.296736,-0.033,-0.058,C28 H45 O11,28,45,0,11,0,46,1.642857143,0.392857143,58,-5,0,0.058,1.4779E+11,3.11409E-05,447.7206444,0.022222222,6,-0.857142857,0.325546514,557,4.030252276,553,0.030174345,557,0.473908176,557,0.425589993,557
124.03,11559998,559.239741,559.239615,-0.126,-0.225,C26 H39 O13,26,39,0,13,0,40,1.538461538,0.5,54,-6,0,0.225,1.4779E+11,7.82189E-05,447.7206444,0.025641026,7,-0.538461538,0.38483695,559,4.102458264,555,0.088435038,559,0.417404844,559,0.368918211,559
476.17,3297353,559.276355,559.276,-0.355,-0.634,C27 H43 O12,27,43,0,12,0,44,1.62962963,0.444444444,56,-6,0,0.634,1.4779E+11,2.2311E-05,447.7206444,0,6,-0.740740741,0.348492578,559,4.066355766,555,0.052071381,559,0.453801411,559,0.405311623,559
580.99,7263321,559.327475,559.327642,0.167,0.298,C32 H47 O8,32,47,0,8,0,48,1.5,0.25,66,1,0,0.298,1.4779E+11,4.91461E-05,447.7206444,0.178571429,9,-1,0.296908242,559,4.015114727,555,0.000459675,559,0.505459829,560,0.456965564,559
495.23,5478003,561.052442,561.052208,-0.234,-0.417,C24 H17 O16,24,17,0,16,0,18,0.75,0.666666667,50,0,0,0.417,1.4779E+11,3.7066E-05,447.7206444,0.5,16,0.583333333,0.574267908,560,4.30393868,557,0.276905305,561,0.230574092,561,0.181930305,561
-1000,8955597,561.343349,561.343292,-0.057,-0.102,C32 H49 O8,32,49,0,8,0,50,1.5625,0.25,66,0,0,0.102,1.4779E+11,6.05966E-05,447.7206444,0.142857143,8,-1.0625,0.283508935,561,4.015114727,557,0.014007945,561,0.521750631,562,0.473081607,561
449.66,9931042,563.289914,563.289542,-0.372,-0.66,C27 H47 O10 S,27,47,0,10,1,48,1.777777778,0.37037037,56,-6,1,0.66,1.4779E+11,6.71968E-05,447.7206444,-0.095238095,4,-0.962962963,0.339432135,563,4.083975889,559,0.040883726,563,0.468619371,563,0.419781605,563
199.67,18913580,563.322582,563.322557,-0.025,-0.045,C31 H47 O9,31,47,0,9,0,48,1.548387097,0.290322581,64,-1,0,0.045,1.4779E+11,0.000127976,447.7206444,0.132075472,8,-0.967741935,0.306454,563,4.051217225,559,0.007888092,563,0.501644867,564,0.452804238,563
194.03,14900098,565.301788,565.301821,0.033,0.058,C30 H45 O10,30,45,0,10,0,46,1.533333333,0.333333333,62,-2,0,0.058,1.4779E+11,0.000100819,447.7206444,0.12,8,-0.866666667,0.329400064,565,4.087320715,561,0.029785129,565,0.481538101,565,0.432525869,565
416.25,8842125,565.338277,565.338207,-0.07,-0.124,C31 H49 O9,31,49,0,9,0,50,1.612903226,0.290322581,64,-2,0,0.124,1.4779E+11,5.98288E-05,447.7206444,0.094339623,7,-1.032258065,0.293054692,565,4.051217225,561,0.006579527,565,0.517935669,566,0.468920282,565
562.3,3520684,566.296852,566.29707,0.219,0.386,C29 H44 N O10,29,44,1,10,0,45,1.551724138,0.344827586,61,-2,1,0.386,1.4779E+11,2.38222E-05,447.7206444,0.086956522,8,-0.75862069,0.335262367,566,4.099799072,562,0.035119942,566,0.477103504,566,0.428004983,566
119.43,19955152,567.281157,567.281086,-0.071,-0.125,C29 H43 O11,29,43,0,11,0,44,1.517241379,0.379310345,60,-3,0,0.125,1.4779E+11,0.000135023,447.7206444,0.106382979,8,-0.75862069,0.352345128,567,4.123423213,563,0.051681166,567,0.461432336,567,0.4122485,567
490.5,5809627,567.317485,567.317471,-0.014,-0.025,C30 H47 O10,30,47,0,10,0,48,1.6,0.333333333,62,-3,0,0.025,1.4779E+11,3.93099E-05,447.7206444,0.08,7,-0.933333333,0.316000756,567,4.087320715,563,0.015317509,567,0.497828904,567,0.448641912,567
-1000,7372257,567.33861,567.338601,-0.009,-0.016,C27 H51 O12,27,51,0,12,0,52,1.925925926,0.444444444,56,-10,0,0.016,1.4779E+11,4.98832E-05,447.7206444,-0.19047619,2,-1.037037037,0.29489435,567,4.066354774,563,0.005800096,567,0.518965621,568,0.469776798,567
-1000,3917292,567.374929,567.374986,0.057,0.101,C28 H55 O11,28,55,0,11,0,56,2,0.392857143,58,-10,0,0.101,1.4779E+11,2.65057E-05,447.7206444,-0.2,1,-1.214285714,0.258549978,567,4.030252276,563,0.042163752,567,0.555362189,568,0.50617021,568
615.5,3917557,568.276177,568.276335,0.158,0.278,C28 H42 N O11,28,42,1,11,0,43,1.535714286,0.392857143,59,-3,1,0.278,1.4779E+11,2.65075E-05,447.7206444,0.069767442,8,-0.642857143,0.358207432,568,4.13590157,564,0.057015979,568,0.45699774,568,0.407727614,568
479.77,8265700,569.093708,569.093679,-0.029,-0.052,C27 H21 O14,27,21,0,14,0,22,0.814814815,0.518518519,56,3,0,0.052,1.4779E+11,5.59286E-05,447.7206444,0.5,17,0.222222222,0.541776086,568,4.324903629,565,0.240151433,569,0.274601584,569,0.225260594,569
112.68,20537364,569.260396,569.26035,-0.046,-0.08,C28 H41 O12,28,41,0,12,0,42,1.5,0.428571429,58,-4,0,0.08,1.4779E+11,0.000138963,447.7206444,0.090909091,8,-0.642857143,0.375291192,569,4.159526704,565,0.073578203,569,0.441325571,569,0.39197013,569
351.99,6101024,569.296762,569.296736,-0.026,-0.046,C29 H45 O11,29,45,0,11,0,46,1.586206897,0.379310345,60,-4,0,0.046,1.4779E+11,4.12816E-05,447.7206444,0.063829787,7,-0.827586207,0.338945821,569,4.123423213,565,0.037213547,569,0.477723139,569,0.428364543,569
683.22,5624070,570.08933,570.088928,-0.402,-0.706,C26 H20 N O14,26,20,1,14,0,21,0.807692308,0.538461538,55,3,1,0.706,1.4779E+11,3.80544E-05,447.7206444,0.5,17,0.384615385,0.54763839,569,4.337381986,566,0.245486247,570,0.270166987,570,0.220739708,570
660.37,3250486,570.255964,570.255599,-0.365,-0.64,C27 H40 N O12,27,40,1,12,0,41,1.518518519,0.444444444,57,-4,1,0.64,1.4779E+11,2.19939E-05,447.7206444,0.05,8,-0.518518519,0.381153496,570,4.17200506,566,0.078913016,570,0.436890974,570,0.387449244,570
