mSigma,ObservedIntens,ObservedM_z,calc_M_z,errMDa,errPpm,sumFormula,C,H,N,O,S,H1,HCraito,OCraito,CN2,dbe_o,NSP,abserrPpm,sumintens,relativeintens,avemass,aimod,dbe,nosc,kmdch2,nkmch2,kmdh2,nkmh2,kmdh2o,nkmh2o,kmdo,nkmo,kmdcoo,nkmcoo
459.15,12411088,661.322917,661.322951,0.034,0.051,C35 H49 O12,35,49,0,12,0,50,1.428571429,0.342857143,72,-1,0,0.051,1.14141E+11,0.000108735,395.0801264,0.172413793,11,-0.742857143,0.415488115,661,4.811722273,656,0.064981137,661,0.533194518,662,0.475857158,661
407.84,7418062,661.352811,661.352811,0,0,C35 H53 N2 O8 S,35,53,2,8,1,54,1.542857143,0.228571429,74,2,3,0,1.14141E+11,6.49903E-05,395.0801264,0.107142857,10,-0.857142857,0.385661457,661,4.782094114,656,0.035138653,661,0.563064011,662,0.505724062,662
326.11,11186381,661.359303,661.359336,0.033,0.05,C36 H53 O11,36,53,0,11,0,54,1.5,0.305555556,74,-1,0,0.05,1.14141E+11,9.80049E-05,395.0801264,0.147540984,10,-0.888888889,0.379143743,661,4.775619775,656,0.028617481,661,0.569591086,662,0.51225057,662
424.03,4849867,661.389739,661.389197,-0.542,-0.82,C36 H57 N2 O7 S,36,57,2,7,1,58,1.611111111,0.194444444,76,2,3,0.82,1.14141E+11,4.24901E-05,395.0801264,0.084745763,9,-1,0.349316086,661,4.745990623,656,0.001226003,661,0.599461579,662,0.542118475,662
340.94,6932683,661.395824,661.395722,-0.102,-0.154,C37 H57 O10,37,57,0,10,0,58,1.567567568,0.27027027,76,-1,0,0.154,1.14141E+11,6.07379E-05,395.0801264,0.125,9,-1.027027027,0.342798372,661,4.739516285,656,0.007747175,661,0.605988653,662,0.548644983,662
333.93,8397001,661.416645,661.416851,0.206,0.311,C34 H61 O12,34,61,0,12,0,62,1.823529412,0.352941176,70,-8,0,0.311,1.14141E+11,7.35669E-05,395.0801264,-0.071428571,4,-1.117647059,0.321692965,661,4.718551336,656,0.028863781,661,0.62712437,662,0.569778869,662
-1000,2853064,661.432424,661.432107,-0.316,-0.478,C38 H61 O9,38,61,0,9,0,62,1.631578947,0.236842105,78,-1,0,0.478,1.14141E+11,2.4996E-05,395.0801264,0.104477612,8,-1.157894737,0.306454,661,4.703413787,656,0.044110832,661,0.642385221,662,0.585038396,662
582.36,3415182,662.281515,662.281814,0.299,0.451,C33 H44 N O13,33,44,1,13,0,45,1.363636364,0.393939394,69,-1,1,0.451,1.14141E+11,2.99207E-05,395.0801264,0.176470588,12,-0.484848485,0.45769579,662,4.86030412,657,0.106680607,662,0.492362354,662,0.434941859,662
-1000,3030136,662.592045,662.591526,-0.52,-0.785,C42 H80 N O2 S,42,80,1,2,1,81,1.928571429,0.047619048,87,1,2,0.785,1.14141E+11,2.65473E-05,395.0801264,0,3,-1.714285714,1.148329617,662,5.5529968,657,0.797150284,662,0.197827184,663,0.255274532,663
554.08,4479048,663.281251,663.281086,-0.166,-0.25,C37 H43 O11,37,43,0,11,0,44,1.189189189,0.297297297,76,5,0,0.25,1.14141E+11,3.92414E-05,395.0801264,0.333333333,16,-0.594594595,0.459539586,663,4.868790713,658,0.10799478,663,0.491952036,663,0.434444903,663
372.97,9130055,663.301948,663.302215,0.267,0.403,C34 H47 O13,34,47,0,13,0,48,1.411764706,0.382352941,70,-2,0,0.403,1.14141E+11,7.99893E-05,395.0801264,0.163636364,11,-0.647058824,0.438434179,663,4.847825763,658,0.086878174,663,0.513087753,664,0.455578788,663
490.5,4200518,663.317936,663.317471,-0.464,-0.7,C38 H47 O10,38,47,0,10,0,48,1.263157895,0.263157895,78,5,0,0.7,1.14141E+11,3.68011E-05,395.0801264,0.303030303,15,-0.736842105,0.423195214,663,4.832688215,658,0.071631123,663,0.528348603,664,0.470838316,663
337.74,11952196,663.338501,663.338601,0.1,0.151,C35 H51 O12,35,51,0,12,0,52,1.485714286,0.342857143,72,-2,0,0.151,1.14141E+11,0.000104714,395.0801264,0.137931034,10,-0.8,0.402088808,663,4.811722273,658,0.050513518,663,0.549485321,664,0.491973201,663
384.5,7434306,663.374619,663.374986,0.367,0.553,C36 H55 O11,36,55,0,11,0,56,1.555555556,0.305555556,74,-2,0,0.553,1.14141E+11,6.51326E-05,395.0801264,0.114754098,9,-0.944444444,0.365744436,663,4.775619775,658,0.014149861,663,0.585881888,664,0.528366614,664
209.78,4110399,663.411014,663.411372,0.357,0.539,C37 H59 O10,37,59,0,10,0,60,1.621621622,0.27027027,76,-2,0,0.539,1.14141E+11,3.60116E-05,395.0801264,0.09375,8,-1.081081081,0.329399065,663,4.739516285,658,0.022214794,663,0.622279456,664,0.564761027,664
-1000,3095497,665.06328,665.063167,-0.114,-0.171,C27 H21 O20,27,21,0,20,0,22,0.814814815,0.740740741,56,-3,0,0.171,1.14141E+11,2.71199E-05,395.0801264,0.411764706,17,0.666666667,0.679448474,664,5.100546226,660,0.326959149,665,0.274599584,665,0.216937943,665
505.73,4022201,665.282136,665.28148,-0.656,-0.986,C33 H45 O14,33,45,0,14,0,46,1.393939394,0.424242424,68,-3,0,0.986,1.14141E+11,3.52389E-05,395.0801264,0.153846154,11,-0.545454545,0.461379244,665,4.883928261,660,0.108774211,665,0.492981988,665,0.435301419,665
455.94,4978616,665.296595,665.296736,0.141,0.212,C37 H45 O11,37,45,0,11,0,46,1.243243243,0.297297297,76,4,0,0.212,1.14141E+11,4.36181E-05,395.0801264,0.301587302,15,-0.648648649,0.446140279,665,4.868790713,660,0.09352716,665,0.508242838,666,0.450560947,665
449.23,7040950,665.317749,665.317865,0.116,0.174,C34 H49 O13,34,49,0,13,0,50,1.470588235,0.382352941,70,-3,0,0.174,1.14141E+11,6.16864E-05,395.0801264,0.127272727,10,-0.705882353,0.425034872,665,4.847825763,660,0.072410555,665,0.529378556,666,0.471694832,665
483.07,6569909,665.332876,665.333121,0.246,0.369,C38 H49 O10,38,49,0,10,0,50,1.315789474,0.263157895,78,4,0,0.369,1.14141E+11,5.75596E-05,395.0801264,0.272727273,14,-0.789473684,0.409795907,665,4.832688215,660,0.057163504,665,0.544639406,666,0.486954359,665
377.68,8101811,665.354353,665.354251,-0.102,-0.153,C35 H53 O12,35,53,0,12,0,54,1.542857143,0.342857143,72,-3,0,0.153,1.14141E+11,7.09807E-05,395.0801264,0.103448276,9,-0.857142857,0.388689501,665,4.811722273,660,0.036045899,665,0.565776123,666,0.508089245,666
534.81,3581874,665.369693,665.369507,-0.187,-0.28,C39 H53 O9,39,53,0,9,0,54,1.384615385,0.230769231,80,4,0,0.28,1.14141E+11,3.13811E-05,395.0801264,0.246376812,13,-0.923076923,0.373450536,665,4.796584725,660,0.020798848,665,0.581036973,666,0.523348772,666
298.12,5494705,665.39021,665.390636,0.426,0.641,C36 H57 O11,36,57,0,11,0,58,1.611111111,0.305555556,74,-3,0,0.641,1.14141E+11,4.81396E-05,395.0801264,0.081967213,8,-1,0.352345128,665,4.775619775,660,0.000317758,665,0.602172691,666,0.544482658,666
452.01,4338544,666.270783,666.270204,-0.579,-0.869,C31 H44 N3 O11 S,31,44,3,11,1,45,1.451612903,0.35483871,67,0,4,0.869,1.14141E+11,3.80104E-05,395.0801264,0.069767442,11,-0.387096774,0.473759262,666,4.902880957,661,0.120630197,666,0.482020317,666,0.424254025,666
509.14,5271333,667.276073,667.276,-0.072,-0.108,C36 H43 O12,36,43,0,12,0,44,1.222222222,0.333333333,74,3,0,0.108,1.14141E+11,4.61826E-05,395.0801264,0.3,15,-0.555555556,0.469086343,667,4.904894203,662,0.115424197,667,0.488136073,667,0.430282577,667
526.22,5433124,667.297667,667.29713,-0.538,-0.806,C33 H47 O14,33,47,0,14,0,48,1.454545455,0.424242424,68,-4,0,0.806,1.14141E+11,4.76001E-05,395.0801264,0.115384615,10,-0.606060606,0.447979937,667,4.883928261,662,0.094306592,667,0.509272791,668,0.451417463,667
553.11,8298274,667.312149,667.312386,0.236,0.354,C37 H47 O11,37,47,0,11,0,48,1.297297297,0.297297297,76,3,0,0.354,1.14141E+11,7.27019E-05,395.0801264,0.26984127,14,-0.702702703,0.432740972,667,4.868790713,662,0.079059541,667,0.524533641,668,0.46667699,667
639.04,6414113,667.333446,667.333515,0.069,0.103,C34 H51 O13,34,51,0,13,0,52,1.529411765,0.382352941,70,-4,0,0.103,1.14141E+11,5.61946E-05,395.0801264,0.090909091,9,-0.764705882,0.411635565,667,4.847825763,662,0.057942935,667,0.545669358,668,0.487810876,667
616.83,7302944,667.34849,667.348771,0.281,0.421,C38 H51 O10,38,51,0,10,0,52,1.368421053,0.263157895,78,3,0,0.421,1.14141E+11,6.39818E-05,395.0801264,0.242424242,13,-0.842105263,0.3963966,667,4.832688215,662,0.042695884,667,0.560930208,668,0.503070403,668
344.14,6020894,667.370102,667.369901,-0.201,-0.302,C35 H55 O12,35,55,0,12,0,56,1.6,0.342857143,72,-4,0,0.302,1.14141E+11,5.27496E-05,395.0801264,0.068965517,8,-0.914285714,0.375290193,667,4.811722273,662,0.021578279,667,0.582066926,668,0.524205288,668
503.66,3646237,667.385853,667.385157,-0.696,-1.043,C39 H55 O9,39,55,0,9,0,56,1.435897436,0.230769231,80,3,0,1.043,1.14141E+11,3.1945E-05,395.0801264,0.217391304,12,-0.974358974,0.360051228,667,4.796584725,662,0.006331228,667,0.597327776,668,0.539464816,668
112,7225107,667.515566,667.515443,-0.123,-0.185,C39 H71 O8,39,71,0,8,0,72,1.846153846,0.205128205,80,-4,0,0.185,1.14141E+11,6.32998E-05,395.0801264,0,4,-1.435897436,1.229910707,667,5.667310297,662,0.876121654,667,0.272344805,668,0.33021906,668
496.81,2894540,668.451996,668.452525,0.529,0.792,C32 H66 N3 O9 S,32,66,3,9,1,67,2.09375,0.28125,69,-8,4,0.792,1.14141E+11,2.53593E-05,395.0801264,-0.319148936,1,-1.1875,0.293875061,668,4.737504031,663,0.060410653,668,0.665035106,669,0.607079605,669
-1000,2952848,669.240355,669.240009,-0.346,-0.517,C31 H41 O16,31,41,0,16,0,42,1.35483871,0.516129032,64,-5,0,0.517,1.14141E+11,2.58702E-05,395.0801264,0.130434783,11,-0.322580645,0.507270373,668,4.956134249,664,0.152567285,669,0.452769458,669,0.394745681,669
706.19,4384399,669.254873,669.255265,0.392,0.586,C35 H41 O13,35,41,0,13,0,42,1.2,0.371428571,72,2,0,0.586,1.14141E+11,3.84121E-05,395.0801264,0.298245614,15,-0.457142857,0.492031408,669,4.940996701,664,0.137320234,669,0.468030308,669,0.410005208,669
562.49,7188108,669.291367,669.29165,0.284,0.424,C36 H45 O12,36,45,0,12,0,46,1.277777778,0.333333333,74,2,0,0.424,1.14141E+11,6.29757E-05,395.0801264,0.266666667,14,-0.611111111,0.455687036,669,4.904894203,664,0.100956577,669,0.504426876,670,0.446398621,669
539.03,9944713,669.327872,669.328036,0.164,0.245,C37 H49 O11,37,49,0,11,0,50,1.351351351,0.297297297,76,2,0,0.245,1.14141E+11,8.71266E-05,395.0801264,0.238095238,13,-0.756756757,0.419341664,669,4.868790713,664,0.064591921,669,0.540824443,670,0.482793034,669
272.65,29146760,669.346582,669.346663,0.081,0.121,C38 H53 O8 S,38,53,0,8,1,54,1.421052632,0.210526316,78,4,1,0.121,1.14141E+11,0.000255357,395.0801264,0.212121212,12,-0.947368421,0.400735464,669,4.850308337,664,0.045975848,669,0.559457365,670,0.501424341,670
305.97,8179334,669.364049,669.364421,0.373,0.557,C38 H53 O10,38,53,0,10,0,54,1.421052632,0.263157895,78,2,0,0.557,1.14141E+11,7.16599E-05,395.0801264,0.212121212,12,-0.894736842,0.382997292,669,4.832688215,664,0.028228265,669,0.577221011,670,0.519186446,670
672.42,2844292,669.38584,669.385551,-0.289,-0.431,C35 H57 O12,35,57,0,12,0,58,1.657142857,0.342857143,72,-5,0,0.431,1.14141E+11,2.49191E-05,395.0801264,0.034482759,7,-0.971428571,0.361890886,669,4.811722273,664,0.00711066,669,0.598357728,670,0.540321332,670
356.13,4480644,669.397465,669.396784,-0.681,-1.017,C34 H57 N2 O11,34,57,2,11,0,58,1.705882353,0.323529412,72,-4,2,1.017,1.14141E+11,3.92553E-05,395.0801264,-0.018867925,7,-0.882352941,0.350670429,669,4.800576489,664,0.004115751,669,0.609594299,670,0.551556929,670
93.36,8855168,669.437,669.437193,0.192,0.287,C40 H61 O8,40,61,0,8,0,62,1.55,0.2,82,2,0,0.287,1.14141E+11,7.75809E-05,395.0801264,0.166666667,10,-1.15,0.31030655,669,4.760481234,664,0.044501047,669,0.650016146,670,0.591975272,670
72.6,11828863,669.458417,669.458322,-0.096,-0.143,C37 H65 O10,37,65,0,10,0,66,1.783783784,0.27027027,76,-5,0,0.143,1.14141E+11,0.000103634,395.0801264,0,5,-1.243243243,0.289201143,669,4.739516285,664,0.065617653,669,0.671151863,670,0.613109158,670
52.77,98811376,671.2673,671.266892,-0.407,-0.607,C30 H43 N2 O15,30,43,2,15,0,44,1.466666667,0.5,64,-5,2,0.607,1.14141E+11,0.000865696,395.0801264,0.024390244,10,-0.266666667,0.482650608,671,4.944988465,666,0.126873255,671,0.480296832,671,0.422097322,671
479.15,11120111,671.307314,671.307301,-0.014,-0.021,C36 H47 O12,36,47,0,12,0,48,1.333333333,0.333333333,74,1,0,0.021,1.14141E+11,9.74243E-05,395.0801264,0.233333333,13,-0.666666667,0.442286729,671,4.904893211,666,0.086487959,671,0.520718678,672,0.462515665,671
246.95,19258860,671.343629,671.343686,0.057,0.085,C37 H51 O11,37,51,0,11,0,52,1.405405405,0.297297297,76,1,0,0.085,1.14141E+11,0.000168729,395.0801264,0.206349206,12,-0.810810811,0.405942357,671,4.868790713,666,0.050124302,671,0.557115246,672,0.498909077,671
546.66,5000682,671.365332,671.364815,-0.516,-0.769,C34 H55 O13,34,55,0,13,0,56,1.647058824,0.382352941,70,-6,0,0.769,1.14141E+11,4.38114E-05,395.0801264,0.018181818,7,-0.882352941,0.38483695,671,4.847825763,666,0.029007696,671,0.578250963,672,0.520042963,672
322.01,2809321,671.375691,671.376049,0.358,0.533,C33 H55 N2 O12,33,55,2,12,0,56,1.696969697,0.363636364,70,-5,2,0.533,1.14141E+11,2.46127E-05,395.0801264,-0.04,7,-0.787878788,0.373615494,671,4.836678987,666,0.017780286,671,0.589488534,672,0.53127956,672
625.44,5930473,671.38007,671.380072,0.002,0.003,C38 H55 O10,38,55,0,10,0,56,1.473684211,0.263157895,78,1,0,0.003,1.14141E+11,5.19574E-05,395.0801264,0.181818182,11,-0.947368421,0.369596986,671,4.832687222,666,0.013759646,671,0.593512813,672,0.53530349,672
471.75,3115494,671.416285,671.416457,0.172,0.256,C39 H59 O9,39,59,0,9,0,60,1.538461538,0.230769231,80,1,0,0.256,1.14141E+11,2.72951E-05,395.0801264,0.15942029,10,-1.076923077,0.333252614,671,4.796584725,666,0.02260401,671,0.629909381,672,0.571696903,672
36.74,31309138,673.264409,673.264784,0.375,0.558,C30 H45 N2 O13 S,30,45,2,13,1,46,1.533333333,0.433333333,64,-4,3,0.558,1.14141E+11,0.000274302,395.0801264,-0.024390244,9,-0.4,0.486989472,673,4.962608588,668,0.130153218,673,0.478823989,673,0.420451259,673
518.66,6675793,673.28635,673.286565,0.215,0.32,C35 H45 O13,35,45,0,13,0,46,1.314285714,0.371428571,72,0,0,0.32,1.14141E+11,5.84872E-05,395.0801264,0.228070175,13,-0.571428571,0.465232793,673,4.940996701,668,0.108384995,673,0.500611913,674,0.442237295,673
457.13,11459918,673.3231,673.322951,-0.149,-0.221,C36 H49 O12,36,49,0,12,0,50,1.388888889,0.333333333,74,0,0,0.221,1.14141E+11,0.000100401,395.0801264,0.2,12,-0.722222222,0.428887422,673,4.904893211,668,0.072020339,673,0.537009481,674,0.478631708,673
378.58,10980683,673.359188,673.359336,0.148,0.22,C37 H53 O11,37,53,0,11,0,54,1.459459459,0.297297297,76,0,0,0.22,1.14141E+11,9.62028E-05,395.0801264,0.174603175,11,-0.864864865,0.39254305,673,4.868790713,668,0.035656683,673,0.573406048,674,0.515025121,674
372.49,6122825,673.395289,673.395722,0.433,0.643,C38 H57 O10,38,57,0,10,0,58,1.526315789,0.263157895,78,0,0,0.643,1.14141E+11,5.36426E-05,395.0801264,0.151515152,10,-1,0.356197679,673,4.832687222,668,0.000707973,673,0.609803616,674,0.551419534,674
-1000,2953542,673.432447,673.432107,-0.34,-0.505,C39 H61 O9,39,61,0,9,0,62,1.58974359,0.230769231,80,0,0,0.505,1.14141E+11,2.58763E-05,395.0801264,0.130434783,9,-1.128205128,0.319853307,673,4.796584725,668,0.03707163,673,0.646200183,674,0.587812946,674
685.67,3252476,674.350012,674.350562,0.55,0.816,C31 H52 N3 O13,31,52,3,13,0,53,1.709677419,0.419354839,67,-6,3,0.816,1.14141E+11,2.84952E-05,395.0801264,-0.11627907,7,-0.580645161,0.402423862,674,4.885260834,669,0.045012136,674,0.564947172,675,0.506480305,675
363.59,5461240,674.399241,674.399702,0.461,0.684,C40 H56 N3 O4 S,40,56,3,4,1,57,1.425,0.1,85,10,4,0.684,1.14141E+11,4.78464E-05,395.0801264,0.235294118,14,-0.95,0.353338732,674,4.836502369,669,0.004099039,674,0.614102795,675,0.555631667,675
-1000,3029231,674.508488,674.508859,0.371,0.55,C43 H68 N3 O S,43,68,3,1,1,69,1.604651163,0.023255814,91,10,4,0.55,1.14141E+11,2.65394E-05,395.0801264,0.168831169,11,-1.302325581,1.244303618,674,5.728192891,669,0.886807993,674,0.276705503,675,0.335186095,675
450.02,9276590,675.30217,675.302215,0.045,0.067,C35 H47 O13,35,47,0,13,0,48,1.371428571,0.371428571,72,-1,0,0.067,1.14141E+11,8.12731E-05,395.0801264,0.192982456,12,-0.628571429,0.451833486,675,4.940996701,670,0.093917376,675,0.516902716,676,0.458353339,675
394.18,10632363,675.338433,675.338601,0.167,0.248,C36 H51 O12,36,51,0,12,0,52,1.444444444,0.333333333,74,-1,0,0.248,1.14141E+11,9.31511E-05,395.0801264,0.166666667,11,-0.777777778,0.415488115,675,4.904893211,670,0.05755272,675,0.553300283,676,0.494747752,675
365.19,8887465,675.368431,675.368461,0.03,0.045,C36 H55 N2 O8 S,36,55,2,8,1,56,1.555555556,0.222222222,76,2,3,0.045,1.14141E+11,7.78639E-05,395.0801264,0.103448276,10,-0.888888889,0.385661457,675,4.875265051,670,0.027710236,675,0.583169776,676,0.524614656,676
298.32,8457384,675.374645,675.374986,0.341,0.504,C37 H55 O11,37,55,0,11,0,56,1.513513514,0.297297297,76,-1,0,0.504,1.14141E+11,7.40959E-05,395.0801264,0.142857143,10,-0.918918919,0.379143743,675,4.868790713,670,0.021189063,675,0.589696851,676,0.531141164,676
577.87,2962527,676.27617,676.276335,0.164,0.243,C37 H42 N O11,37,42,1,11,0,43,1.162162162,0.297297297,77,6,1,0.243,1.14141E+11,2.5955E-05,395.0801264,0.344262295,17,-0.486486486,0.478801197,676,4.974440007,671,0.120368795,676,0.491332402,676,0.432698568,676
-1000,3802126,677.2594,677.259699,0.299,0.442,C29 H45 N2 O14 S,29,45,2,14,1,46,1.586206897,0.482758621,62,-6,3,0.442,1.14141E+11,3.33108E-05,395.0801264,-0.105263158,8,-0.344827586,0.49653523,677,4.998711086,672,0.137581636,677,0.475009026,677,0.416289934,677
489.91,3900428,677.281815,677.28148,-0.335,-0.495,C34 H45 O14,34,45,0,14,0,46,1.352941176,0.411764706,70,-2,0,0.495,1.14141E+11,3.4172E-05,395.0801264,0.185185185,12,-0.529411765,0.474778551,677,4.977099199,672,0.115813413,677,0.496796951,677,0.43807597,677
399.54,8612873,677.317561,677.317865,0.305,0.45,C35 H49 O13,35,49,0,13,0,50,1.428571429,0.371428571,72,-2,0,0.45,1.14141E+11,7.54582E-05,395.0801264,0.157894737,11,-0.685714286,0.438434179,677,4.940996701,672,0.079449756,677,0.533193518,678,0.474469382,677
536.72,3092487,677.333068,677.333121,0.054,0.079,C39 H49 O10,39,49,0,10,0,50,1.282051282,0.256410256,80,5,0,0.079,1.14141E+11,2.70936E-05,395.0801264,0.294117647,15,-0.769230769,0.423195214,677,4.925859152,672,0.064202705,677,0.548454368,678,0.48972891,677
420.23,9456646,677.354074,677.354251,0.177,0.261,C36 H53 O12,36,53,0,12,0,54,1.5,0.333333333,74,-2,0,0.261,1.14141E+11,8.28506E-05,395.0801264,0.133333333,10,-0.833333333,0.402088808,677,4.904893211,672,0.0430851,677,0.569591086,678,0.510863795,678
319.19,5921795,677.390545,677.390636,0.091,0.134,C37 H57 O11,37,57,0,11,0,58,1.567567568,0.297297297,76,-2,0,0.134,1.14141E+11,5.18814E-05,395.0801264,0.111111111,9,-0.972972973,0.365744436,677,4.868790713,672,0.006721444,677,0.605987653,678,0.547257208,678
-1000,3146752,677.427318,677.427022,-0.296,-0.437,C38 H61 O10,38,61,0,10,0,62,1.631578947,0.263157895,78,-2,0,0.437,1.14141E+11,2.7569E-05,395.0801264,0.090909091,8,-1.105263158,0.329399065,677,4.832687222,672,0.029643212,677,0.642385221,678,0.583651621,678
594.26,3086261,678.328853,678.32837,-0.483,-0.712,C38 H48 N O10,38,48,1,10,0,49,1.289473684,0.263157895,79,5,1,0.712,1.14141E+11,2.7039E-05,395.0801264,0.28125,15,-0.684210526,0.429057518,678,4.938337509,673,0.069537519,678,0.544019771,679,0.485208024,678
537.62,4146020,679.296865,679.29713,0.265,0.39,C34 H47 O14,34,47,0,14,0,48,1.411764706,0.411764706,70,-3,0,0.39,1.14141E+11,3.63237E-05,395.0801264,0.148148148,11,-0.588235294,0.461379244,679,4.977099199,674,0.101345793,679,0.513087753,680,0.454192013,679
481.65,4954979,679.312144,679.312386,0.242,0.357,C38 H47 O11,38,47,0,11,0,48,1.263157895,0.289473684,78,4,0,0.357,1.14141E+11,4.3411E-05,395.0801264,0.292307692,15,-0.684210526,0.446140279,679,4.96196165,674,0.086098743,679,0.528348603,680,0.469451541,679
405.09,7744353,679.33344,679.333515,0.076,0.112,C35 H51 O13,35,51,0,13,0,52,1.485714286,0.371428571,72,-3,0,0.112,1.14141E+11,6.7849E-05,395.0801264,0.122807018,10,-0.742857143,0.425034872,679,4.940996701,674,0.064982137,679,0.54948432,680,0.490585426,679
553.56,5147488,679.348855,679.348771,-0.084,-0.123,C39 H51 O10,39,51,0,10,0,52,1.333333333,0.256410256,80,4,0,0.123,1.14141E+11,4.50976E-05,395.0801264,0.264705882,14,-0.820512821,0.409795907,679,4.925859152,674,0.049735086,679,0.564745171,680,0.505844953,680
308.13,7244638,679.369556,679.369901,0.344,0.507,C36 H55 O12,36,55,0,12,0,56,1.555555556,0.333333333,74,-3,0,0.507,1.14141E+11,6.34709E-05,395.0801264,0.1,9,-0.888888889,0.388689501,679,4.904893211,674,0.028617481,679,0.585881888,680,0.526979839,680
618.05,3545938,679.515157,679.515443,0.286,0.421,C40 H71 O8,40,71,0,8,0,72,1.8,0.2,82,-3,0,0.421,1.14141E+11,3.10663E-05,395.0801264,0.027777778,5,-1.4,1.243310014,679,5.760481234,674,0.883160856,679,0.268529842,680,0.32744451,680
554.07,2943751,680.409605,680.410267,0.662,0.973,C39 H58 N3 O5 S,39,58,3,5,1,59,1.512820513,0.128205128,83,7,4,0.973,1.14141E+11,2.57905E-05,395.0801264,0.169230769,12,-0.974358974,0.349485183,680,4.872604867,675,0.01113824,680,0.626578635,681,0.567586385,681
541.63,3412672,681.25565,681.255265,-0.385,-0.565,C36 H41 O13,36,41,0,13,0,42,1.166666667,0.361111111,74,3,0,0.565,1.14141E+11,2.98987E-05,395.0801264,0.322033898,16,-0.444444444,0.505430715,680,5.034167638,676,0.144359436,681,0.471845271,681,0.412779759,681
509.63,5008061,681.291223,681.29165,0.427,0.627,C37 H45 O12,37,45,0,12,0,46,1.243243243,0.324324324,76,3,0,0.627,1.14141E+11,4.38761E-05,395.0801264,0.290322581,15,-0.594594595,0.469086343,681,4.99806514,676,0.107995779,681,0.508241838,682,0.449173171,681
595.41,4831932,681.312728,681.31278,0.051,0.076,C34 H49 O14,34,49,0,14,0,50,1.470588235,0.411764706,70,-4,0,0.076,1.14141E+11,4.2333E-05,395.0801264,0.111111111,10,-0.647058824,0.447979937,681,4.977099199,676,0.086878174,681,0.529378556,682,0.470308057,681
564.14,6650554,681.328065,681.328036,-0.029,-0.042,C38 H49 O11,38,49,0,11,0,50,1.315789474,0.289473684,78,3,0,0.042,1.14141E+11,5.82661E-05,395.0801264,0.261538462,14,-0.736842105,0.432740972,681,4.96196165,676,0.071631123,681,0.544639406,682,0.485567584,681
512.05,6277817,681.348932,681.349165,0.233,0.343,C35 H53 O13,35,53,0,13,0,54,1.542857143,0.371428571,72,-4,0,0.343,1.14141E+11,5.50005E-05,395.0801264,0.087719298,9,-0.8,0.411635565,681,4.940996701,676,0.050514517,681,0.565775123,682,0.50670147,682
422.99,5720759,681.364372,681.364421,0.049,0.072,C39 H53 O10,39,53,0,10,0,54,1.384615385,0.256410256,80,3,0,0.072,1.14141E+11,5.01201E-05,395.0801264,0.235294118,13,-0.871794872,0.3963966,681,4.925859152,676,0.035267467,681,0.581035973,682,0.521960997,682
623.8,4102837,681.385778,681.385551,-0.227,-0.333,C36 H57 O12,36,57,0,12,0,58,1.611111111,0.333333333,74,-4,0,0.333,1.14141E+11,3.59453E-05,395.0801264,0.066666667,8,-0.944444444,0.375290193,681,4.904893211,676,0.014149861,681,0.602172691,682,0.543095882,682
496.01,3383988,681.401243,681.400807,-0.436,-0.64,C40 H57 O9,40,57,0,9,0,58,1.45,0.225,82,3,0,0.64,1.14141E+11,2.96474E-05,395.0801264,0.211267606,12,-1,0.360051228,681,4.889755662,676,0.001097189,681,0.617433541,682,0.55835541,682
137.99,5049001,681.531177,681.531093,-0.084,-0.123,C40 H73 O8,40,73,0,8,0,74,1.85,0.2,82,-4,0,0.123,1.14141E+11,4.42348E-05,395.0801264,0,4,-1.45,1.229910707,681,5.760481234,676,0.868693236,681,0.25223904,682,0.311328466,682
544.63,6316567,683.27056,683.270915,0.355,0.519,C36 H43 O13,36,43,0,13,0,44,1.222222222,0.361111111,74,2,0,0.519,1.14141E+11,5.534E-05,395.0801264,0.288135593,15,-0.5,0.492031408,683,5.034167638,678,0.129891816,683,0.488136073,683,0.428895802,683
542.03,6130196,683.306977,683.307301,0.323,0.473,C37 H47 O12,37,47,0,12,0,48,1.297297297,0.324324324,76,2,0,0.473,1.14141E+11,5.37072E-05,395.0801264,0.258064516,14,-0.648648649,0.455686037,683,4.998064148,678,0.09352716,683,0.524533641,684,0.465290215,683
462.54,10025488,683.343598,683.343686,0.088,0.129,C38 H51 O11,38,51,0,11,0,52,1.368421053,0.289473684,78,2,0,0.129,1.14141E+11,8.78342E-05,395.0801264,0.230769231,13,-0.789473684,0.419341664,683,4.96196165,678,0.057163504,683,0.560930208,684,0.501683628,684
590.36,4583951,683.364715,683.364815,0.101,0.147,C35 H55 O13,35,55,0,13,0,56,1.6,0.371428571,72,-5,0,0.147,1.14141E+11,4.01604E-05,395.0801264,0.052631579,8,-0.857142857,0.398236257,683,4.940996701,678,0.036046898,683,0.582065925,684,0.522817513,684
530.06,6138381,683.379758,683.380072,0.313,0.458,C39 H55 O10,39,55,0,10,0,56,1.435897436,0.256410256,80,2,0,0.458,1.14141E+11,5.37789E-05,395.0801264,0.205882353,12,-0.923076923,0.382996293,683,4.92585816,678,0.020798848,683,0.597327776,684,0.538078041,684
610.38,3574283,683.401429,683.401201,-0.228,-0.334,C36 H59 O12,36,59,0,12,0,60,1.666666667,0.333333333,74,-5,0,0.334,1.14141E+11,3.13146E-05,395.0801264,0.033333333,7,-1,0.361890886,683,4.904893211,678,0.000317758,683,0.618463493,684,0.559211926,684
