mSigma,ObservedIntens,ObservedM_z,calc_M_z,errMDa,errPpm,sumFormula,C,H,N,O,S,H1,HCraito,OCraito,CN2,dbe_o,NSP,abserrPpm,sumintens,relativeintens,avemass,aimod,dbe,nosc,kmdch2,nkmch2,kmdh2,nkmh2,kmdh2o,nkmh2o,kmdo,nkmo,kmdcoo,nkmcoo
640.82,4274120,540.16273,540.162368,-0.362,-0.67,C26 H26 N3 O10,26,26,3,10,0,27,1.038461538,0.384615385,57,5,3,0.67,1.4992E+11,2.85093E-05,448.3855632,0.388888889,15,0.076923077,0.440782126,540,4.031584849,536,0.154491322,540,0.334092929,540,0.287260312,540
488.67,11135960,540.208689,540.208649,-0.04,-0.075,C25 H34 N O12,25,34,1,12,0,35,1.4,0.48,53,-3,1,0.075,1.4992E+11,7.42792E-05,448.3855632,0.111111111,9,-0.32,0.394552803,540,3.985663186,536,0.108237471,540,0.380388642,540,0.333552013,540
495.33,5716966,540.245207,540.245035,-0.172,-0.318,C26 H38 N O11,26,38,1,11,0,39,1.5,0.423076923,55,-3,1,0.318,1.4992E+11,3.81334E-05,448.3855632,0.076923077,8,-0.538461538,0.358207432,540,3.949559695,536,0.071872815,540,0.41678621,540,0.369946426,540
586.51,15994150,541.134982,541.13515,0.168,0.311,C27 H25 O12,27,25,0,12,0,26,0.962962963,0.444444444,56,3,0,0.311,1.4992E+11,0.000106684,448.3855632,0.428571429,15,-0.074074074,0.469086343,541,4.066355766,537,0.182279956,541,0.307184189,541,0.260267231,541
604.24,17132850,541.171506,541.171535,0.029,0.054,C28 H29 O11,28,29,0,11,0,30,1.071428571,0.392857143,58,3,0,0.054,1.4992E+11,0.00011428,448.3855632,0.377777778,14,-0.285714286,0.432741971,541,4.030253268,537,0.1459163,541,0.343580757,541,0.296660644,541
581.05,16010560,541.207897,541.207921,0.024,0.044,C29 H33 O10,29,33,0,10,0,34,1.172413793,0.344827586,60,3,0,0.044,1.4992E+11,0.000106794,448.3855632,0.333333333,13,-0.482758621,0.3963966,541,3.994149778,537,0.109551644,541,0.379978324,541,0.333055057,541
28.35,51277128,541.229062,541.22905,-0.011,-0.021,C26 H37 O12,26,37,0,12,0,38,1.461538462,0.461538462,54,-4,0,0.021,1.4992E+11,0.000342029,448.3855632,0.1,8,-0.538461538,0.375291192,541,3.973184829,537,0.088435038,541,0.401114042,541,0.354188942,541
542.28,10628429,541.244354,541.244306,-0.048,-0.089,C30 H37 O9,30,37,0,9,0,38,1.266666667,0.3,62,3,0,0.089,1.4992E+11,7.08938E-05,448.3855632,0.294117647,12,-0.666666667,0.360052227,541,3.95804728,537,0.073187987,541,0.416374892,541,0.36944847,541
123.92,19565908,541.265453,541.265436,-0.018,-0.033,C27 H41 O11,27,41,0,11,0,42,1.555555556,0.407407407,56,-4,0,0.033,1.4992E+11,0.000130509,448.3855632,0.069767442,7,-0.740740741,0.338945821,541,3.937081339,537,0.052070382,541,0.437511609,541,0.390583355,541
-1000,6088034,541.301927,541.301821,-0.106,-0.196,C28 H45 O10,28,45,0,10,0,46,1.642857143,0.357142857,58,-4,0,0.196,1.4992E+11,4.06085E-05,448.3855632,0.043478261,6,-0.928571429,0.302601449,541,3.900978841,537,0.015706725,541,0.473908176,541,0.426976768,541
468.89,7085708,542.130274,542.130399,0.125,0.231,C26 H24 N O12,26,24,1,12,0,25,0.961538462,0.461538462,55,3,1,0.231,1.4992E+11,4.72631E-05,448.3855632,0.421052632,15,0.076923077,0.474948647,542,4.078834123,538,0.187614769,542,0.302749593,542,0.255746345,542
613.75,7116432,542.141776,542.141632,-0.144,-0.265,C25 H24 N3 O11,25,24,3,11,0,25,1,0.44,55,4,3,0.265,1.4992E+11,4.74681E-05,448.3855632,0.393939394,15,0.24,0.46372819,542,4.067688339,538,0.176388359,542,0.313986164,542,0.266981943,542
481.4,6215321,542.16671,542.166784,0.075,0.138,C27 H28 N O11,27,28,1,11,0,29,1.074074074,0.407407407,57,3,1,0.138,1.4992E+11,4.14575E-05,448.3855632,0.365853659,14,-0.148148148,0.438604275,542,4.042731625,538,0.151251113,542,0.33914616,542,0.292139758,542
600.41,3838621,542.178406,542.178018,-0.388,-0.716,C26 H28 N3 O10,26,28,3,10,0,29,1.115384615,0.384615385,57,4,3,0.716,1.4992E+11,2.56044E-05,448.3855632,0.333333333,14,0,0.427382818,542,4.031584849,538,0.140023703,542,0.350383731,542,0.303376355,542
541.97,6770350,542.224408,542.224299,-0.109,-0.2,C25 H36 N O12,25,36,1,12,0,37,1.48,0.48,53,-4,1,0.2,1.4992E+11,4.51596E-05,448.3855632,0.055555556,8,-0.4,0.381153496,542,3.985663186,538,0.093769851,542,0.396679445,542,0.349668056,542
565.23,3714747,542.260981,542.260685,-0.296,-0.546,C26 H40 N O11,26,40,1,11,0,41,1.576923077,0.423076923,55,-4,1,0.546,1.4992E+11,2.47781E-05,448.3855632,0.025641026,7,-0.615384615,0.344808125,542,3.949559695,538,0.057405195,542,0.433077012,542,0.386062469,542
248.4,13696992,543.078022,543.078029,0.007,0.013,C25 H19 O14,25,19,0,14,0,20,0.8,0.56,52,2,0,0.013,1.4992E+11,9.13618E-05,448.3855632,0.5,16,0.32,0.528376779,542,4.138561754,539,0.240540649,543,0.250680857,543,0.203595449,543
517.44,27684858,543.1508,543.1508,0,-0.001,C27 H27 O12,27,27,0,12,0,28,1.037037037,0.444444444,56,2,0,0.001,1.4992E+11,0.000184664,448.3855632,0.380952381,14,-0.148148148,0.455687036,543,4.066355766,539,0.167812337,543,0.323474992,543,0.276383275,543
504.57,30011400,543.187209,543.187185,-0.024,-0.044,C28 H31 O11,28,31,0,11,0,32,1.142857143,0.392857143,58,2,0,0.044,1.4992E+11,0.000200182,448.3855632,0.333333333,13,-0.357142857,0.419342663,543,4.030253268,539,0.13144868,543,0.359871559,543,0.312776688,543
526.17,10280969,543.190766,543.190557,-0.209,-0.385,C25 H35 O11 S,25,35,0,11,1,36,1.44,0.44,52,-3,1,0.385,1.4992E+11,6.85762E-05,448.3855632,0.081081081,8,-0.48,0.415974429,543,4.026907449,539,0.128078658,543,0.363244631,543,0.316149467,543
331.15,27570196,543.223537,543.223571,0.034,0.063,C29 H35 O10,29,35,0,10,0,36,1.24137931,0.344827586,60,2,0,0.063,1.4992E+11,0.000183899,448.3855632,0.291666667,12,-0.551724138,0.382997292,543,3.994149778,539,0.095084024,543,0.396269127,543,0.3491711,543
530.19,4778006,543.22729,543.226942,-0.348,-0.64,C26 H39 O10 S,26,39,0,10,1,40,1.538461538,0.384615385,54,-3,1,0.64,1.4992E+11,3.18703E-05,448.3855632,0.05,7,-0.692307692,0.379630056,543,3.990804951,539,0.091715002,543,0.399641198,543,0.35254288,543
293.3,21876764,543.244716,543.2447,-0.016,-0.03,C26 H39 O12,26,39,0,12,0,40,1.538461538,0.461538462,54,-5,0,0.03,1.4992E+11,0.000145923,448.3855632,0.05,7,-0.615384615,0.361891885,543,3.973184829,539,0.073967419,543,0.417404844,543,0.370304986,543
246.53,15421474,543.260024,543.259956,-0.067,-0.124,C30 H39 O9,30,39,0,9,0,40,1.333333333,0.3,62,2,0,0.124,1.4992E+11,0.000102864,448.3855632,0.254901961,11,-0.733333333,0.34665292,543,3.95804728,539,0.058720368,543,0.432665694,543,0.385564513,543
517.94,6109225,543.281075,543.281086,0.011,0.02,C27 H43 O11,27,43,0,11,0,44,1.62962963,0.407407407,56,-5,0,0.02,1.4992E+11,4.07498E-05,448.3855632,0.023255814,6,-0.814814815,0.325546514,543,3.937081339,539,0.037602763,543,0.453802412,543,0.406699399,543
435.35,5750831,543.296397,543.296342,-0.055,-0.101,C31 H43 O8,31,43,0,8,0,44,1.419354839,0.258064516,64,2,0,0.101,1.4992E+11,3.83592E-05,448.3855632,0.222222222,10,-0.903225806,0.310307549,543,3.92194379,539,0.022355712,543,0.469063262,543,0.421958926,543
528.16,4307270,544.073339,544.073278,-0.061,-0.112,C24 H18 N O14,24,18,1,14,0,19,0.791666667,0.583333333,51,2,1,0.112,1.4992E+11,2.87304E-05,448.3855632,0.5,16,0.5,0.534239083,543,4.151040111,540,0.245875463,544,0.24624626,544,0.199074563,544
444.48,10326368,544.146081,544.146049,-0.032,-0.059,C26 H26 N O12,26,26,1,12,0,27,1.038461538,0.461538462,55,2,1,0.059,1.4992E+11,6.8879E-05,448.3855632,0.368421053,14,0,0.461549339,544,4.078834123,540,0.17314715,544,0.319040395,544,0.271862389,544
546.53,9666916,544.157408,544.157282,-0.126,-0.231,C25 H26 N3 O11,25,26,3,11,0,27,1.08,0.44,55,3,3,0.231,1.4992E+11,6.44803E-05,448.3855632,0.333333333,14,0.16,0.450328882,544,4.067688339,540,0.161920739,544,0.330276966,544,0.283097986,544
541.03,10101101,544.182501,544.182434,-0.066,-0.122,C27 H30 N O11,27,30,1,11,0,31,1.148148148,0.407407407,57,2,1,0.122,1.4992E+11,6.73764E-05,448.3855632,0.317073171,13,-0.222222222,0.425204967,544,4.042731625,540,0.136783493,544,0.355436962,544,0.308255802,544
549.18,7260538,544.218752,544.21882,0.068,0.126,C28 H34 N O10,28,34,1,10,0,35,1.25,0.357142857,59,2,1,0.126,1.4992E+11,4.84293E-05,448.3855632,0.272727273,12,-0.428571429,0.388859596,544,4.006628135,540,0.100418837,544,0.39183453,544,0.344650214,544
621.66,3327362,544.23988,544.239949,0.069,0.128,C25 H38 N O12,25,38,1,12,0,39,1.56,0.48,53,-5,1,0.128,1.4992E+11,2.21942E-05,448.3855632,0,7,-0.48,0.367754189,544,3.985663186,540,0.079302232,544,0.412970247,544,0.3657841,544
545.43,8110790,545.141146,545.141298,0.151,0.278,C25 H25 N2 O12,25,25,2,12,0,26,1.04,0.48,54,2,2,0.278,1.4992E+11,5.41007E-05,448.3855632,0.352941176,14,0.16,0.467411643,545,4.09131248,541,0.178481963,545,0.314605798,545,0.267341503,545
228.97,44053200,545.166409,545.16645,0.041,0.075,C27 H29 O12,27,29,0,12,0,30,1.111111111,0.444444444,56,1,0,0.075,1.4992E+11,0.000293844,448.3855632,0.333333333,13,-0.222222222,0.442287728,545,4.066355766,541,0.153344717,545,0.339765794,545,0.292499318,545
151.73,52212444,545.202858,545.202835,-0.022,-0.041,C28 H33 O11,28,33,0,11,0,34,1.214285714,0.392857143,58,1,0,0.041,1.4992E+11,0.000348268,448.3855632,0.288888889,12,-0.428571429,0.405943356,545,4.030253268,541,0.116981061,545,0.376162362,545,0.328892731,545
510.48,18871012,545.223991,545.223965,-0.026,-0.048,C25 H37 O13,25,37,0,13,0,38,1.52,0.52,52,-6,0,0.048,1.4992E+11,0.000125874,448.3855632,0.027027027,7,-0.48,0.38483695,545,4.009287327,541,0.095863456,545,0.397299079,545,0.350027617,545
102.17,41431784,545.239231,545.239221,-0.01,-0.019,C29 H37 O10,29,37,0,10,0,38,1.310344828,0.344827586,60,1,0,0.019,1.4992E+11,0.000276359,448.3855632,0.25,11,-0.620689655,0.369597985,545,3.994149778,541,0.080616405,545,0.412559929,545,0.365287144,545
555.88,7246577,545.260553,545.26035,-0.203,-0.372,C26 H41 O12,26,41,0,12,0,42,1.615384615,0.461538462,54,-6,0,0.372,1.4992E+11,4.83362E-05,448.3855632,0,6,-0.692307692,0.348492578,545,3.973184829,541,0.059499799,545,0.433695646,545,0.386421029,545
441.54,19755766,545.275656,545.275606,-0.049,-0.09,C30 H41 O9,30,41,0,9,0,42,1.4,0.3,62,1,0,0.09,1.4992E+11,0.000131775,448.3855632,0.215686275,10,-0.8,0.333253613,545,3.95804728,541,0.044252748,545,0.448956496,545,0.401680557,545
550.84,5026563,545.312054,545.311992,-0.062,-0.113,C31 H45 O8,31,45,0,8,0,46,1.483870968,0.258064516,64,1,0,0.113,1.4992E+11,3.35282E-05,448.3855632,0.185185185,9,-0.967741935,0.296908242,545,3.92194379,541,0.007888092,545,0.485354064,545,0.43807497,545
484.02,13120564,546.161722,546.161699,-0.023,-0.042,C26 H28 N O12,26,28,1,12,0,29,1.115384615,0.461538462,55,1,1,0.042,1.4992E+11,8.75169E-05,448.3855632,0.315789474,13,-0.076923077,0.448150032,546,4.078834123,542,0.158679531,546,0.335331197,546,0.287978432,546
524.78,8584249,546.173071,546.172932,-0.139,-0.255,C25 H28 N3 O11,25,28,3,11,0,29,1.16,0.44,55,2,3,0.255,1.4992E+11,5.72587E-05,448.3855632,0.272727273,13,0.08,0.436929575,546,4.067688339,542,0.14745312,546,0.346567769,546,0.29921403,546
670.45,12026946,546.198162,546.198084,-0.078,-0.143,C27 H32 N O11,27,32,1,11,0,33,1.222222222,0.407407407,57,1,1,0.143,1.4992E+11,8.02222E-05,448.3855632,0.268292683,12,-0.296296296,0.41180566,546,4.042731625,542,0.122315874,546,0.371727765,546,0.324371845,546
682.48,7025743,546.23445,546.23447,0.02,0.036,C28 H36 N O10,28,36,1,10,0,37,1.321428571,0.357142857,59,1,1,0.036,1.4992E+11,4.68632E-05,448.3855632,0.227272727,11,-0.5,0.375460289,546,4.006628135,542,0.085951218,546,0.408125332,546,0.360766258,546
686.21,4346972,546.270903,546.270855,-0.047,-0.087,C29 H40 N O9,29,40,1,9,0,41,1.413793103,0.310344828,61,1,1,0.087,1.4992E+11,2.89952E-05,448.3855632,0.191489362,10,-0.689655172,0.339115917,546,3.970525637,542,0.049587562,546,0.4445219,546,0.397159671,546
659.37,11302298,547.156883,547.156948,0.065,0.118,C25 H27 N2 O12,25,27,2,12,0,28,1.12,0.48,54,1,2,0.118,1.4992E+11,7.53887E-05,448.3855632,0.294117647,13,0.08,0.454012336,547,4.09131248,543,0.164014344,547,0.330896601,547,0.283457547,547
560.27,74790304,547.182146,547.1821,-0.046,-0.084,C27 H31 O12,27,31,0,12,0,32,1.185185185,0.444444444,56,0,0,0.084,1.4992E+11,0.000498867,448.3855632,0.285714286,12,-0.296296296,0.428888421,547,4.066355766,543,0.138877098,547,0.356056597,547,0.308615362,547
687.76,6116776,547.193371,547.193333,-0.038,-0.069,C26 H31 N2 O11,26,31,2,11,0,32,1.230769231,0.423076923,56,1,2,0.069,1.4992E+11,4.08002E-05,448.3855632,0.243243243,12,-0.153846154,0.417667964,547,4.055209982,543,0.127650687,547,0.367293168,547,0.319850959,547
452.76,10671531,547.203307,547.203229,-0.078,-0.142,C24 H35 O14,24,35,0,14,0,36,1.5,0.583333333,50,-7,0,0.142,1.4992E+11,7.11813E-05,448.3855632,0,7,-0.333333333,0.407783014,547,4.045390817,543,0.117760492,547,0.377192314,547,0.329749247,547
538.07,75773360,547.21852,547.218486,-0.035,-0.064,C28 H35 O11,28,35,0,11,0,36,1.285714286,0.392857143,58,0,0,0.064,1.4992E+11,0.000505424,448.3855632,0.244444444,11,-0.5,0.39254305,547,4.030252276,543,0.102512442,547,0.392454164,547,0.345009775,547
445.52,6071737,547.240068,547.239615,-0.453,-0.828,C25 H39 O13,25,39,0,13,0,40,1.6,0.52,52,-7,0,0.828,1.4992E+11,4.04998E-05,448.3855632,-0.027027027,6,-0.56,0.371437643,547,4.009287327,543,0.081395836,547,0.413589882,547,0.36614366,547
472.33,45643196,547.254848,547.254871,0.023,0.042,C29 H39 O10,29,39,0,10,0,40,1.379310345,0.344827586,60,0,0,0.042,1.4992E+11,0.00030445,448.3855632,0.208333333,10,-0.689655172,0.356198678,547,3.994149778,543,0.066148785,547,0.428850732,547,0.381403188,547
390.7,17511882,547.291288,547.291257,-0.032,-0.058,C30 H43 O9,30,43,0,9,0,44,1.466666667,0.3,62,0,0,0.058,1.4992E+11,0.000116808,448.3855632,0.176470588,9,-0.866666667,0.319853307,547,3.958046288,543,0.029784129,547,0.465248299,547,0.4177976,547
-1000,9807320,547.327592,547.327642,0.05,0.092,C31 H47 O8,31,47,0,8,0,48,1.548387097,0.258064516,64,0,0,0.092,1.4992E+11,6.54169E-05,448.3855632,0.148148148,8,-1.032258065,0.283508935,547,3.92194379,543,0.006579527,547,0.501644867,548,0.454191013,547
240.19,17594122,548.177372,548.177349,-0.023,-0.043,C26 H30 N O12,26,30,1,12,0,31,1.192307692,0.461538462,55,0,1,0.043,1.4992E+11,0.000117356,448.3855632,0.263157895,12,-0.153846154,0.434750725,548,4.078834123,544,0.144211911,548,0.351622,548,0.304094476,548
535.85,5283086,548.188752,548.188582,-0.17,-0.31,C25 H30 N3 O11,25,30,3,11,0,31,1.24,0.44,55,1,3,0.31,1.4992E+11,3.52393E-05,448.3855632,0.212121212,12,0,0.423530268,548,4.067688339,544,0.1329855,548,0.362858571,548,0.315330073,548
673.21,14751511,548.213677,548.213734,0.057,0.105,C27 H34 N O11,27,34,1,11,0,35,1.296296296,0.407407407,57,0,1,0.105,1.4992E+11,9.83957E-05,448.3855632,0.219512195,11,-0.37037037,0.398406353,548,4.042731625,544,0.107848255,548,0.388018567,548,0.340487889,548
676.68,8312612,548.250266,548.25012,-0.146,-0.266,C28 H38 N O10,28,38,1,10,0,39,1.392857143,0.357142857,59,0,1,0.266,1.4992E+11,5.54469E-05,448.3855632,0.181818182,10,-0.571428571,0.362060982,548,4.006628135,544,0.071483599,548,0.424416135,548,0.376882302,548
593.74,4046948,549.140593,549.140235,-0.358,-0.652,C29 H25 O11,29,25,0,11,0,26,0.896551724,0.379310345,60,6,0,0.652,1.4992E+11,2.6994E-05,448.3855632,0.489361702,17,-0.137931034,0.472939892,549,4.123424206,545,0.18189074,549,0.314814114,549,0.267203107,549
19.86,100710520,549.197758,549.19775,-0.008,-0.015,C27 H33 O12,27,33,0,12,0,34,1.259259259,0.444444444,56,-1,0,0.015,1.4992E+11,0.00067176,448.3855632,0.238095238,11,-0.37037037,0.415489114,549,4.066355766,545,0.124409479,549,0.372347399,549,0.324731406,549
6.23,78395528,549.234105,549.234136,0.031,0.057,C28 H37 O11,28,37,0,11,0,38,1.357142857,0.392857143,58,-1,0,0.057,1.4992E+11,0.000522915,448.3855632,0.2,10,-0.571428571,0.379143743,549,4.030252276,545,0.088044823,549,0.408744967,549,0.361125818,549
328.37,40564884,549.270494,549.270521,0.027,0.049,C29 H41 O10,29,41,0,10,0,42,1.448275862,0.344827586,60,-1,0,0.049,1.4992E+11,0.000270576,448.3855632,0.166666667,9,-0.75862069,0.342799371,549,3.994149778,545,0.051681166,549,0.445141534,549,0.397519231,549
371.43,13064352,549.30688,549.306907,0.027,0.049,C30 H45 O9,30,45,0,9,0,46,1.533333333,0.3,62,-1,0,0.049,1.4992E+11,8.71419E-05,448.3855632,0.137254902,8,-0.933333333,0.306454,549,3.958046288,545,0.01531651,549,0.481539102,549,0.433913644,549
474.97,17840606,550.192936,550.192999,0.063,0.114,C26 H32 N O12,26,32,1,12,0,33,1.269230769,0.461538462,55,-1,1,0.114,1.4992E+11,0.000119001,448.3855632,0.210526316,11,-0.230769231,0.421351418,550,4.078834123,546,0.129744292,550,0.367912802,550,0.32021052,550
352.24,12605932,550.229326,550.229385,0.059,0.106,C27 H36 N O11,27,36,1,11,0,37,1.37037037,0.407407407,57,-1,1,0.106,1.4992E+11,8.40842E-05,448.3855632,0.170731707,10,-0.444444444,0.385006047,550,4.042730633,546,0.093379636,550,0.40431037,550,0.356604932,550
666.13,6396409,550.265657,550.26577,0.113,0.206,C28 H40 N O10,28,40,1,10,0,41,1.464285714,0.357142857,59,-1,1,0.206,1.4992E+11,4.26654E-05,448.3855632,0.136363636,9,-0.642857143,0.348661675,550,4.006628135,546,0.057015979,550,0.440706937,550,0.392998345,550
640.93,6990637,551.119531,551.1195,-0.031,-0.056,C28 H23 O12,28,23,0,12,0,24,0.857142857,0.428571429,58,5,0,0.056,1.4992E+11,4.6629E-05,448.3855632,0.5,17,0,0.495884957,551,4.159526704,547,0.203786777,551,0.294708349,551,0.246925738,551
669.02,6812474,551.155993,551.155885,-0.108,-0.196,C29 H27 O11,29,27,0,11,0,28,0.965517241,0.379310345,60,5,0,0.196,1.4992E+11,4.54406E-05,448.3855632,0.446808511,16,-0.206896552,0.459540585,551,4.123424206,547,0.167423121,551,0.331104917,551,0.283319151,551
240.87,25910120,551.286181,551.286171,-0.01,-0.018,C29 H43 O10,29,43,0,10,0,44,1.517241379,0.344827586,60,-2,0,0.018,1.4992E+11,0.000172826,448.3855632,0.125,8,-0.827586207,0.329400064,551,3.994149778,547,0.037213547,551,0.461432336,551,0.413635275,551
383.3,9321333,551.322542,551.322557,0.015,0.027,C30 H47 O9,30,47,0,9,0,48,1.6,0.3,62,-2,0,0.027,1.4992E+11,6.21752E-05,448.3855632,0.098039216,7,-1,0.293054692,551,3.958046288,547,0.000848891,551,0.497829904,551,0.450029688,551
214.75,38485552,553.265435,553.265436,0.001,0.002,C28 H41 O11,28,41,0,11,0,42,1.5,0.392857143,58,-3,0,0.002,1.4992E+11,0.000256707,448.3855632,0.111111111,8,-0.714285714,0.352345128,553,4.030252276,549,0.059109584,553,0.441326572,553,0.393357906,553
303.17,12516926,553.301589,553.301821,0.232,0.42,C29 H45 O10,29,45,0,10,0,46,1.586206897,0.344827586,60,-3,0,0.42,1.4992E+11,8.34905E-05,448.3855632,0.083333333,7,-0.896551724,0.316000756,553,3.994149778,549,0.022745927,553,0.477723139,553,0.429751318,553
-1000,6790732,553.338429,553.338207,-0.222,-0.401,C30 H49 O9,30,49,0,9,0,50,1.666666667,0.3,62,-3,0,0.401,1.4992E+11,4.52956E-05,448.3855632,0.058823529,6,-1.066666667,0.279655385,553,3.958046288,549,0.013618729,553,0.514120706,554,0.466145731,553
571.73,5752728,554.260475,554.260685,0.21,0.378,C27 H40 N O11,27,40,1,11,0,41,1.518518519,0.407407407,57,-3,1,0.378,1.4992E+11,3.83719E-05,448.3855632,0.073170732,8,-0.592592593,0.358207432,554,4.042730633,550,0.064444397,554,0.436891975,554,0.38883702,554
145.2,16941320,555.281054,555.281086,0.032,0.058,C28 H43 O11,28,43,0,11,0,44,1.571428571,0.392857143,58,-4,0,0.058,1.4992E+11,0.000113002,448.3855632,0.066666667,7,-0.785714286,0.338945821,555,4.030252276,551,0.044641964,555,0.457617374,555,0.409473949,555
-1000,6072597,555.317453,555.317471,0.019,0.034,C29 H47 O10,29,47,0,10,0,48,1.655172414,0.344827586,60,-4,0,0.034,1.4992E+11,4.05055E-05,448.3855632,0.041666667,6,-0.965517241,0.302601449,555,3.994149778,551,0.008278308,555,0.494013941,555,0.445867362,555
646.66,6349410,556.240066,556.239949,-0.117,-0.21,C26 H38 N O12,26,38,1,12,0,39,1.5,0.461538462,55,-4,1,0.21,1.4992E+11,4.23519E-05,448.3855632,0.052631579,8,-0.461538462,0.381153496,556,4.078834123,552,0.086341433,556,0.41678521,556,0.36855865,556
185.91,16942034,557.260378,557.26035,-0.028,-0.05,C27 H41 O12,27,41,0,12,0,42,1.555555556,0.444444444,56,-5,0,0.05,1.4992E+11,0.000113007,448.3855632,0.047619048,7,-0.666666667,0.361891885,557,4.066355766,553,0.066539001,557,0.437510609,557,0.38919558,557
-1000,5428191,557.296771,557.296736,-0.035,-0.063,C28 H45 O11,28,45,0,11,0,46,1.642857143,0.392857143,58,-5,0,0.063,1.4992E+11,3.62072E-05,448.3855632,0.022222222,6,-0.857142857,0.325546514,557,4.030252276,553,0.030174345,557,0.473908176,557,0.425589993,557
103.37,15361693,559.239703,559.239615,-0.088,-0.157,C26 H39 O13,26,39,0,13,0,40,1.538461538,0.5,54,-6,0,0.157,1.4992E+11,0.000102466,448.3855632,0.025641026,7,-0.538461538,0.38483695,559,4.102458264,555,0.088435038,559,0.417404844,559,0.368918211,559
-1000,6420138,559.276155,559.276,-0.155,-0.277,C27 H43 O12,27,43,0,12,0,44,1.62962963,0.444444444,56,-6,0,0.277,1.4992E+11,4.28237E-05,448.3855632,0,6,-0.740740741,0.348492578,559,4.066355766,555,0.052071381,559,0.453801411,559,0.405311623,559
558.51,5214508,561.052058,561.052208,0.15,0.267,C24 H17 O16,24,17,0,16,0,18,0.75,0.666666667,50,0,0,0.267,1.4992E+11,3.47819E-05,448.3855632,0.5,16,0.583333333,0.574267908,560,4.30393868,557,0.276905305,561,0.230574092,561,0.181930305,561
424.35,9468265,561.21898,561.218879,-0.101,-0.18,C25 H37 O14,25,37,0,14,0,38,1.52,0.56,52,-7,0,0.18,1.4992E+11,6.31553E-05,448.3855632,0,7,-0.4,0.407783014,561,4.138561754,557,0.110332075,561,0.397298079,561,0.348639841,561
314.38,5409142,561.255647,561.255265,-0.382,-0.681,C26 H41 O13,26,41,0,13,0,42,1.615384615,0.5,54,-7,0,0.681,1.4992E+11,3.60801E-05,448.3855632,-0.025641026,6,-0.615384615,0.371437643,561,4.102458264,557,0.073967419,561,0.433695646,561,0.385034254,561
427.3,12409942,563.289844,563.289542,-0.301,-0.534,C27 H47 O10 S,27,47,0,10,1,48,1.777777778,0.37037037,56,-6,1,0.534,1.4992E+11,8.27769E-05,448.3855632,-0.095238095,4,-0.962962963,0.339432135,563,4.083975889,559,0.040883726,563,0.468619371,563,0.419781605,563
431.79,10095714,563.322539,563.322557,0.017,0.031,C31 H47 O9,31,47,0,9,0,48,1.548387097,0.290322581,64,-1,0,0.031,1.4992E+11,6.73405E-05,448.3855632,0.132075472,8,-0.967741935,0.306454,563,4.051217225,559,0.007888092,563,0.501644867,564,0.452804238,563
220.58,18435888,565.30184,565.301821,-0.019,-0.034,C30 H45 O10,30,45,0,10,0,46,1.533333333,0.333333333,62,-2,0,0.034,1.4992E+11,0.000122971,448.3855632,0.12,8,-0.866666667,0.329400064,565,4.087320715,561,0.029785129,565,0.481538101,565,0.432525869,565
-1000,8761148,565.338347,565.338207,-0.141,-0.249,C31 H49 O9,31,49,0,9,0,50,1.612903226,0.290322581,64,-2,0,0.249,1.4992E+11,5.84387E-05,448.3855632,0.094339623,7,-1.032258065,0.293054692,565,4.051217225,561,0.006579527,565,0.517935669,566,0.468920282,565
470.22,3532905,566.165698,566.166133,0.435,0.768,C21 H32 N3 O13 S,21,32,3,13,1,33,1.571428571,0.619047619,47,-6,4,0.768,1.4992E+11,2.35652E-05,448.3855632,-0.333333333,7,0.19047619,0.466053162,566,4.229719445,562,0.165980134,566,0.346124878,566,0.297037708,566
213.55,26792446,567.281126,567.281086,-0.04,-0.071,C29 H43 O11,29,43,0,11,0,44,1.517241379,0.379310345,60,-3,0,0.071,1.4992E+11,0.000178711,448.3855632,0.106382979,8,-0.75862069,0.352345128,567,4.123423213,563,0.051681166,567,0.461432336,567,0.4122485,567
239.04,9486859,567.317469,567.317471,0.002,0.003,C30 H47 O10,30,47,0,10,0,48,1.6,0.333333333,62,-3,0,0.003,1.4992E+11,6.32793E-05,448.3855632,0.08,7,-0.933333333,0.316000756,567,4.087320715,563,0.015317509,567,0.497828904,567,0.448641912,567
513.07,10220688,569.093707,569.093679,-0.029,-0.05,C27 H21 O14,27,21,0,14,0,22,0.814814815,0.518518519,56,3,0,0.05,1.4992E+11,6.81741E-05,448.3855632,0.5,17,0.222222222,0.541776086,568,4.324903629,565,0.240151433,569,0.274601584,569,0.225260594,569
517.88,6307015,569.242955,569.242592,-0.363,-0.637,C28 H41 O10 S,28,41,0,10,1,42,1.5,0.357142857,58,-2,1,0.637,1.4992E+11,4.20691E-05,448.3855632,0.090909091,8,-0.714285714,0.393029364,569,4.177146826,565,0.091325786,569,0.423561926,569,0.374208024,569
75.69,30217420,569.260352,569.26035,-0.002,-0.003,C28 H41 O12,28,41,0,12,0,42,1.5,0.428571429,58,-4,0,0.003,1.4992E+11,0.000201556,448.3855632,0.090909091,8,-0.642857143,0.375291192,569,4.159526704,565,0.073578203,569,0.441325571,569,0.39197013,569
